NAME,DATE,COUNTRY,ACCURACY,STRAIN,SOURCE,ACCESSION,STUDY ACCESSION,SANGER LANE,PMID,LATITUDE,LONGITUDE
M16,1936,Unknown,,A 3932,Unknown,ERS179738,"ERP001784 ",8939_4#65,26411565,,
M11,1937,Unknown,,"C M H 7486 ",Blood culture,ERS179706,"ERP001784 ",8939_4#33,26411565,,
M13,1941,Unknown,,901 '0',Blood culture,ERS179722,"ERP001784 ",8939_4#49,26411565,,
M593,1937,Unknown,,B 5105 small variant,Blood culture,ERS203117,"ERP001784 ",9471_7#6,26411565,,
M592,1937,Unknown,,B 5105 large variant,Blood culture,ERS203118,"ERP001784 ",9471_7#7,26411565,,
M582,1935,Unknown,,CMH 4057,Jude,ERS203127,"ERP001784 ",9471_7#16,26411565,,
M15,,Unknown,,57570,Blood culture Ramsden WOB,ERS179730,"ERP001784 ",8939_4#57,26411565,,
M580,1941,Unknown,,E 4962,"Urine carrier, Swert",ERS203128,"ERP001784 ",9471_7#17,26411565,,
M521,,Unknown,,C 5499 small variant,Unknown,ERS203149,"ERP001784 ",9471_7#38,26411565,,
M324,1939,Unknown,,Craigie D 2,Unknown,ERS203035,"ERP001784 ",9776_2#19,26411565,,
M455,1939,Unknown,,D 574 Vi Type Small,Unknown,ERS203075,"ERP001784 ",9776_2#59,26411565,,
M454,1939,Unknown,,C 5113,Unknown,ERS203074,"ERP001784 ",9776_2#58,26411565,,
M452,1936,Unknown,,"A 917 ",Blood culture,ERS203073,"ERP001784 ",9776_2#57,26411565,,
M359,1939,Unknown,,"Craigie Type C ",Unknown,ERS203045,"ERP001784 ",9776_2#29,26411565,,
M417,1939,Unknown,,Craigie type B1,Unknown,ERS203063,"ERP001784 ",9776_2#47,26411565,,
M457,1936,Unknown,,A 3868,Unknown,ERS203077,"ERP001784 ",9776_2#61,26411565,,
M456,1939,Unknown,,D 574 Vi Type Large,Unknown,ERS203076,"ERP001784 ",9776_2#60,26411565,,
M459,,Unknown,,G 2459,From patient J. Vacluver,ERS203079,"ERP001784 ",9776_2#63,26411565,,
M458,1937,Unknown,,"901 ""O""",Blood culture,ERS203078,"ERP001784 ",9776_2#62,26411565,,
M462,1937,Unknown,,B 4611,Unknown,ERS203082,"ERP001784 ",9776_2#66,26411565,,
M461,1939,Unknown,,D 574 Vi Type Large,Unknown,ERS203081,"ERP001784 ",9776_2#65,26411565,,
M460,1942,Unknown,,G 2720,Blood,ERS203080,"ERP001784 ",9776_2#64,26411565,,
M463,1942,Unknown,,G 1811 Sabourin,"Blood culture ",ERS203083,"ERP001784 ",9776_2#67,26411565,,
M465,1942,Unknown,,CMH 27243,Blood culture,ERS203084,"ERP001784 ",9776_2#68,26411565,,
M467,1936,Unknown,,"A 928 ","Stool, Scringeow",ERS203085,"ERP001784 ",9776_2#69,26411565,,
M509,1936,Unknown,,CMH 5119,Unknown,ERS203095,"ERP001784 ",9776_2#79,26411565,,
M508,1937,Unknown,,"B 1505 - A ",Blood culture,ERS203094,"ERP001784 ",9776_2#78,26411565,,
M491,1937,Unknown,,D 1371,Unknown,ERS203089,"ERP001784 ",9776_2#73,26411565,,
M510,1938,Unknown,,CMH 4950,Unknown,ERS203096,"ERP001784 ",9776_2#80,26411565,,
M514,1942,Unknown,,G 3037 Wheaton,Unknown,ERS203097,"ERP001784 ",9776_2#81,26411565,,
"M516 ",1941,Unknown,,"E 4784 Sweet ",Carrier,ERS203099,"ERP001784 ",9776_2#83,26411565,,
M515,1942,Unknown,,"G 2039 ",Unknown,ERS203098,"ERP001784 ",9776_2#82,26411565,,
M520,,Unknown,,C 5499 large variant,Unknown,ERS203101,"ERP001784 ",9776_2#85,26411565,,
M517,1941,Unknown,,"E 4784 Sweet ",Carrier,ERS203100,"ERP001784 ",9776_2#84,26411565,,
M14,1937,Unknown,,Buzzard,Unknown,ERS222752,"ERP001784 ",9803_5#13,26411565,,
STY6_AL513382,2011,Nepal,1,02TY_006,Blood,ERR1079231,ERP012264,NA,26974227,28.394857,84.124008
STY7_AL513382,2011,Nepal,1,02TY_007,Blood,ERR1079232,ERP012264,NA,26974227,28.394857,84.124008
13STY9_AL513382,2011,Nepal,1,02TY_009,Blood,ERR1079233,ERP012264,NA,26974227,28.394857,84.124008
STY15_MERGE_AL513382,2012,Nepal,1,02TY_015,Blood,ERR1079234,ERP012264,NA,26974227,28.394857,84.124008
STY1_AL513382,2011,Nepal,1,02TY_001,Blood,ERR1079230,ERP012264,NA,26974227,28.394857,84.124008
STY16_AL513382,2012,Nepal,1,02TY_016,Blood,ERR1079235,ERP012264,NA,26974227,28.394857,84.124008
STY18_AL513382,2012,Nepal,1,02TY_018,Blood,ERR1079236,ERP012264,NA,26974227,28.394857,84.124008
STY30_AL513382,2012,Nepal,1,02TY_030,Blood,ERR1079239,ERP012264,NA,26974227,28.394857,84.124008
STY27_MERGE_AL513382,2012,Nepal,1,02TY_027,Blood,ERR1079237,ERP012264,NA,26974227,28.394857,84.124008
STY31_AL513382,2012,Nepal,1,02TY_031,Blood,ERR1079240,ERP012264,NA,26974227,28.394857,84.124008
STY28_MERGE_AL513382,2012,Nepal,1,02TY_028,Blood,ERR1079238,ERP012264,NA,26974227,28.394857,84.124008
STY32_AL513382,2012,Nepal,1,02TY_032,Blood,ERR1079241,ERP012264,NA,26974227,28.394857,84.124008
STY34_AL513382,2012,Nepal,1,02TY_034,Blood,ERR1079242,ERP012264,NA,26974227,28.394857,84.124008
STY38_AL513382,2012,Nepal,1,02TY_038,Blood,ERR1079244,ERP012264,NA,26974227,28.394857,84.124008
STY37_AL513382,2012,Nepal,1,02TY_037,Blood,ERR1079243,ERP012264,NA,26974227,28.394857,84.124008
STY45_MERGE_AL513382,2012,Nepal,1,02TY_045,Blood,ERR1079245,ERP012264,NA,26974227,28.394857,84.124008
STY47_AL513382,2012,Nepal,1,02TY_047,Blood,ERR1079246,ERP012264,NA,26974227,28.394857,84.124008
STY48_AL513382,2012,Nepal,1,02TY_048,Blood,ERR1079247,ERP012264,NA,26974227,28.394857,84.124008
STY55_AL513382,2012,Nepal,1,02TY_055,Blood,ERR1079249,ERP012264,NA,26974227,28.394857,84.124008
STY51_AL513382,2012,Nepal,1,02TY_051,Blood,ERR1079248,ERP012264,NA,26974227,28.394857,84.124008
STY61_AL513382,2012,Nepal,1,02TY_061,Blood,ERR1079255,ERP012264,NA,26974227,28.394857,84.124008
STY60_AL513382,2012,Nepal,1,02TY_060,Blood,ERR1079254,ERP012264,NA,26974227,28.394857,84.124008
4STY58D1_AL513382,2012,Nepal,1,02TY_058,Blood,ERR1079251,ERP012264,NA,26974227,28.394857,84.124008
STY59_AL513382,2012,Nepal,1,02TY_059,Blood,ERR1079253,ERP012264,NA,26974227,28.394857,84.124008
14STY78_AL513382,2012,Nepal,1,02TY_078,Blood,ERR1079256,ERP012264,NA,26974227,28.394857,84.124008
STY80_AL513382,2012,Nepal,1,02TY_080,Blood,ERR1079257,ERP012264,NA,26974227,28.394857,84.124008
STY57_AL513382,2012,Nepal,1,02TY_057,Blood,ERR1079250,ERP012264,NA,26974227,28.394857,84.124008
6STY126_AL513382,2013,Nepal,1,02TY_126,Blood,ERR1079261,ERP012264,NA,26974227,28.394857,84.124008
STY83_AL513382,2012,Nepal,1,02TY_083,Blood,ERR1079258,ERP012264,NA,26974227,28.394857,84.124008
15STY132_AL513382,2013,Nepal,1,02TY_132,Blood,ERR1079263,ERP012264,NA,26974227,28.394857,84.124008
STY125_MERGE_AL513382,2013,Nepal,1,02TY_125,Blood,ERR1079260,ERP012264,NA,26974227,28.394857,84.124008
16STY135_AL513382,2013,Nepal,1,02TY_135,Blood,ERR1079264,ERP012264,NA,26974227,28.394857,84.124008
9STY143D26_AL513382,2013,Nepal,1,02TY_143,Blood,ERR1079267,ERP012264,NA,26974227,28.394857,84.124008
STY136_MERGE_AL513382,2013,Nepal,1,02TY_136,Blood,ERR1079265,ERP012264,NA,26974227,28.394857,84.124008
16STY140_AL513382,2013,Nepal,1,02TY_140,Blood,ERR1079266,ERP012264,NA,26974227,28.394857,84.124008
7STY127_AL513382,2013,Nepal,1,02TY_127,Blood,ERR1079262,ERP012264,NA,26974227,28.394857,84.124008
10STY144_AL513382,2013,Nepal,1,02TY_144,Blood,ERR1079268,ERP012264,NA,26974227,28.394857,84.124008
11STY146_AL513382,2013,Nepal,1,02TY_146,Blood,ERR1079269,ERP012264,NA,26974227,28.394857,84.124008
17STY147_AL513382,2013,Nepal,1,02TY_147,Blood,ERR1079270,ERP012264,NA,26974227,28.394857,84.124008
17STY148_AL513382,2013,Nepal,1,02TY_148,Blood,ERR1079271,ERP012264,NA,26974227,28.394857,84.124008
14STY156_AL513382,2013,Nepal,1,02TY_156,Blood,ERR1079274,ERP012264,NA,26974227,28.394857,84.124008
12STY149_AL513382,2013,Nepal,1,02TY_149,Blood,ERR1079272,ERP012264,NA,26974227,28.394857,84.124008
13STY150_AL513382,2013,Nepal,1,02TY_150,Blood,ERR1079273,ERP012264,NA,26974227,28.394857,84.124008
18STY157_AL513382,2013,Nepal,1,02TY_157,Blood,ERR1079275,ERP012264,NA,26974227,28.394857,84.124008
15STY158_AL513382,2013,Nepal,1,02TY_158,Blood,ERR1079276,ERP012264,NA,26974227,28.394857,84.124008
17STY160_AL513382,2013,Nepal,1,02TY_160,Blood,ERR1079278,ERP012264,NA,26974227,28.394857,84.124008
19STY164_AL513382,2013,Nepal,1,02TY_164,Blood,ERR1079280,ERP012264,NA,26974227,28.394857,84.124008
16STY159_AL513382,2013,Nepal,1,02TY_159,Blood,ERR1079277,ERP012264,NA,26974227,28.394857,84.124008
18STY163_AL513382,2013,Nepal,1,02TY_163,Blood,ERR1079279,ERP012264,NA,26974227,28.394857,84.124008
STY169_MERGE_AL513382,2013,Nepal,1,02TY_169,Blood,ERR1079281,ERP012264,NA,26974227,28.394857,84.124008
19STY174_AL513382,2013,Nepal,1,02TY_174,Blood,ERR1079283,ERP012264,NA,26974227,28.394857,84.124008
25STY185_AL513382,2013,Nepal,1,02TY_185,Blood,ERR1079287,ERP012264,NA,26974227,28.394857,84.124008
STY173_MERGE_AL513382,2013,Nepal,1,02TY_173,Blood,ERR1079282,ERP012264,NA,26974227,28.394857,84.124008
22STY176D1_AL513382,2013,Nepal,1,02TY_176,Blood,ERR1079284,ERP012264,NA,26974227,28.394857,84.124008
26STY186_AL513382,2013,Nepal,1,02TY_186,Blood,ERR1079288,ERP012264,NA,26974227,28.394857,84.124008
24STY178_AL513382,2013,Nepal,1,02TY_178,Blood,ERR1079286,ERP012264,NA,26974227,28.394857,84.124008
29STY196_AL513382,2013,Nepal,1,02TY_196,Blood,ERR1079291,ERP012264,NA,26974227,28.394857,84.124008
30STY200_AL513382,2013,Nepal,1,02TY_200,Blood,ERR1079292,ERP012264,NA,26974227,28.394857,84.124008
STY188_MERGE_AL513382,2013,Nepal,1,02TY_188,Blood,ERR1079289,ERP012264,NA,26974227,28.394857,84.124008
STY195_MERGE_AL513382,2013,Nepal,1,02TY_195,Blood,ERR1079290,ERP012264,NA,26974227,28.394857,84.124008
20STY202_AL513382,2013,Nepal,1,02TY_202,Blood,ERR1079293,ERP012264,NA,26974227,28.394857,84.124008
18STY210_AL513382,2013,Nepal,1,02TY_210,Blood,ERR1079294,ERP012264,NA,26974227,28.394857,84.124008
24STY213_AL513382,2014,Nepal,1,02TY_213,Blood,ERR1079295,ERP012264,NA,26974227,28.394857,84.124008
31STY216_AL513382,2014,Nepal,1,02TY_216,Blood,ERR1079296,ERP012264,NA,26974227,28.394857,84.124008
32STY226_AL513382,2014,Nepal,1,02TY_226,Blood,ERR1079300,ERP012264,NA,26974227,28.394857,84.124008
21STY219D1_AL513382,2014,Nepal,1,02TY_219,Blood,ERR1079297,ERP012264,NA,26974227,28.394857,84.124008
23STY222_AL513382,2014,Nepal,1,02TY_222,Blood,ERR1079299,ERP012264,NA,26974227,28.394857,84.124008
STY232_MERGE_AL513382,2014,Nepal,1,02TY_232,Blood,ERR1079302,ERP012264,NA,26974227,28.394857,84.124008
20STY229_AL513382,2014,Nepal,1,02TY_229,Blood,ERR1079301,ERP012264,NA,26974227,28.394857,84.124008
24STY235D1_AL513382,2014,Nepal,1,02TY_235,Blood,ERR1079303,ERP012264,NA,26974227,28.394857,84.124008
STY236_MERGE_AL513382,2014,Nepal,1,02TY_236,Blood,ERR1079305,ERP012264,NA,26974227,28.394857,84.124008
28STY239_AL513382,2014,Nepal,1,02TY_239,Blood,ERR1079306,ERP012264,NA,26974227,28.394857,84.124008
2533_AL513382,2013,Nepal,1,NEN_2533,Blood,ERR1079310,ERP012264,NA,26974227,28.394857,84.124008
12STY244_AL513382,2014,Nepal,1,02TY_244,Blood,ERR1079309,ERP012264,NA,26974227,28.394857,84.124008
29STY240_AL513382,2014,Nepal,1,02TY_240,Blood,ERR1079307,ERP012264,NA,26974227,28.394857,84.124008
2546_AL513382,2013,Nepal,1,NEN_2546,Blood,ERR1079311,ERP012264,NA,26974227,28.394857,84.124008
535_AL513382,2013,Nepal,1,OTHERS_535,Blood,ERR1079312,ERP012264,NA,26974227,28.394857,84.124008
H121340344,2012,"United Kingdom:London_travel_India ",4,H121340344,Unknown,SRR1645167,SRP042645,NA,27069781,51.5073509,-0.1277583
H121700493,2012,United Kingdom:London_travel_No info,4,H121700493,Unknown,SRR1635079,SRP042645,NA,27069781,51.5073509,-0.1277583
H123240558,2012,United Kingdom:Midlands and East of England_travel_No info,2,H123240558,Unknown,SRR1645159,SRP042645,NA,27069781,52.3555177,-1.1743197
H120880480,2012,"United Kingdom:North of England_travel_India ",2,H120880480,Unknown,SRR1635110,SRP042645,NA,27069781,52.3555177,-1.1743197
H122720606,2012,"United Kingdom:Midlands and East of England_travel_India ",2,H122720606,Unknown,SRR1645168,SRP042645,NA,27069781,52.3555177,-1.1743197
H120700379,2012,United Kingdom:Midlands and East of England_travel_Pakistan,2,H120700379,Unknown,SRR1635125,SRP042645,NA,27069781,52.3555177,-1.1743197
H121220713,2012,"United Kingdom:South of England_travel_Cambodia_India_Laos_Malaysia_Thailand_VietNam ",2,H121220713,Unknown,SRR1645294,SRP042645,NA,27069781,52.3555177,-1.1743197
H121880406,2012,"United Kingdom:South of England_travel_India ",2,H121880406,Unknown,SRR1645187,SRP042645,NA,27069781,52.3555177,-1.1743197
H123220572,2012,United Kingdom:Midlands and East of England_travel_Pakistan,2,H123220572,Unknown,SRR1645177,SRP042645,NA,27069781,52.3555177,-1.1743197
H123760548,2012,United Kingdom:London_travel_Democratic Republic of Congo,4,H123760548,Unknown,SRR1645361,SRP042645,NA,27069781,51.5073509,-0.1277583
H123820597,2012,"United Kingdom:South of England_travel_India ",2,H123820597,Unknown,SRR1645443,SRP042645,NA,27069781,52.3555177,-1.1743197
H122020506,2012,United Kingdom:South of England_travel_Pakistan,2,H122020506,Unknown,SRR1645391,SRP042645,NA,27069781,52.3555177,-1.1743197
H124140814,2012,United Kingdom:None_travel_No info,2,H124140814,Unknown,SRR1645559,SRP042645,NA,27069781,52.3555177,-1.1743197
H121000365,2012,"United Kingdom:North of England_travel_India ",2,H121000365,Unknown,SRR1645568,SRP042645,NA,27069781,52.3555177,-1.1743197
H121560563,2012,United Kingdom:Midlands and East of England_travel_Pakistan,2,H121560563,Unknown,SRR1645571,SRP042645,NA,27069781,52.3555177,-1.1743197
H124140816,2012,"United Kingdom:London_travel_India ",4,H124140816,Unknown,SRR1645614,SRP042645,NA,27069781,51.5073509,-0.1277583
H124220693,2012,"United Kingdom:Midlands and East of England_travel_Bangladesh ",2,H124220693,Unknown,SRR1645885,SRP042645,NA,27069781,52.3555177,-1.1743197
H120520612,2012,"United Kingdom:London_travel_India ",4,H120520612,Unknown,SRR1645767,SRP042645,NA,27069781,51.5073509,-0.1277583
H120940599,2012,United Kingdom:South of England_travel_Bangladesh,2,H120940599,Unknown,SRR1645764,SRP042645,NA,27069781,52.3555177,-1.1743197
H121600344,2012,United Kingdom:London_travel_Pakistan,4,H121600344,Unknown,SRR1645912,SRP042645,NA,27069781,51.5073509,-0.1277583
H123420688,2012,United Kingdom:North of England_No travel abroad,2,H123420688,Unknown,SRR1645888,SRP042645,NA,27069781,52.3555177,-1.1743197
H124520476,2012,United Kingdom:North of England_travel_No info,2,H124520476,Unknown,SRR1646151,SRP042645,NA,27069781,52.3555177,-1.1743197
H123820598,2012,United Kingdom:South of England_travel_Unknown,2,H123820598,Unknown,SRR1646004,SRP042645,NA,27069781,52.3555177,-1.1743197
H120480474,2012,"United Kingdom:Midlands and East of England_travel_India ",2,H120480474,Unknown,SRR1646264,SRP042645,NA,27069781,52.3555177,-1.1743197
H122280391,2012,"United Kingdom:London_travel_India ",4,H122280391,Unknown,SRR1646367,SRP042645,NA,27069781,51.5073509,-0.1277583
H120660652,2012,United Kingdom:London_travel_No info,4,H120660652,Unknown,SRR1646380,SRP042645,NA,27069781,51.5073509,-0.1277583
H143740623,2014,United Kingdom:Midlands and East of England_travel_Philippines,2,44707,Unknown,SRR1957726,SRP042645,NA,27069781,52.3555177,-1.1743197
H143740612,2014,United Kingdom:North of England_travel_Bangladesh,2,44700,Unknown,SRR1957793,SRP042645,NA,27069781,52.3555177,-1.1743197
H143740622,2014,"United Kingdom:Midlands and East of England_travel_India ",2,44706,Unknown,SRR1957765,SRP042645,NA,27069781,52.3555177,-1.1743197
H143740619,2014,"United Kingdom:London_travel_India ",4,44705,Unknown,SRR1957807,SRP042645,NA,27069781,51.5073509,-0.1277583
H122440463,2012,United Kingdom:Midlands and East of England_travel_No info,2,H122440463,Unknown,SRR1646386,SRP042645,NA,27069781,52.3555177,-1.1743197
H143740613,2014,United Kingdom:North of England_travel_No info,2,44701,Unknown,SRR1957813,SRP042645,NA,27069781,52.3555177,-1.1743197
H144220629,2014,"United Kingdom:South of England_travel_India ",2,60369,Unknown,SRR1957928,SRP042645,NA,27069781,52.3555177,-1.1743197
H143540771,2014,United Kingdom:None_travel_No info,2,54005,Unknown,SRR1958216,SRP042645,NA,27069781,52.3555177,-1.1743197
H144500520,2014,"United Kingdom:South of England_travel_India ",2,62624,Unknown,SRR1957959,SRP042645,NA,27069781,52.3555177,-1.1743197
H143980712,2014,United Kingdom:South of England_travel_No info,2,54019,Unknown,SRR1958222,SRP042645,NA,27069781,52.3555177,-1.1743197
H144060557,2014,"United Kingdom:South of England_travel_India ",2,57664,Unknown,SRR1957916,SRP042645,NA,27069781,52.3555177,-1.1743197
H143340448,2014,United Kingdom:London_No travel abroad,4,57639,Unknown,SRR1957938,SRP042645,NA,27069781,51.5073509,-0.1277583
H143600563,2014,"United Kingdom:Midlands and East of England_travel_India ",2,46159,Unknown,SRR1958283,SRP042645,NA,27069781,52.3555177,-1.1743197
H144460490,2014,United Kingdom:London_travel_No info,4,62517,Unknown,SRR1958607,SRP042645,NA,27069781,51.5073509,-0.1277583
H150320542,2015,United Kingdom:None_travel_No info,2,80312,Unknown,SRR1959230,SRP042645,NA,27069781,52.3555177,-1.1743197
H143920708,2014,United Kingdom:London_travel_No info,4,49702,Unknown,SRR1958561,SRP042645,NA,27069781,51.5073509,-0.1277583
H143540770,2014,United Kingdom:None_travel_No info,2,53989,Unknown,SRR1958618,SRP042645,NA,27069781,52.3555177,-1.1743197
H143540769,2014,United Kingdom:None_travel_No info,2,54004,Unknown,SRR1958657,SRP042645,NA,27069781,52.3555177,-1.1743197
H150200806,2015,United Kingdom:South of England_travel_Pakistan,2,78986,Unknown,SRR1959252,SRP042645,NA,27069781,52.3555177,-1.1743197
H150220525,2015,United Kingdom:North of England_travel_No info,2,78995,Unknown,SRR1959452,SRP042645,NA,27069781,52.3555177,-1.1743197
H143880540,2014,"United Kingdom:North of England_travel_India ",2,73530,Unknown,SRR1959426,SRP042645,NA,27069781,52.3555177,-1.1743197
H143660452,2014,United Kingdom:South of England_travel_Bangladesh,2,43398,Unknown,SRR1959511,SRP042645,NA,27069781,52.3555177,-1.1743197
H150260368,2015,United Kingdom:South of England_travel_Pakistan,2,79116,Unknown,SRR1959506,SRP042645,NA,27069781,52.3555177,-1.1743197
H145240542,2014,"United Kingdom:South of England_travel_India ",2,78673,Unknown,SRR1960123,SRP042645,NA,27069781,52.3555177,-1.1743197
H144940495,2014,United Kingdom:North of England_travel_Pakistan,2,71581,Unknown,SRR1962043,SRP042645,NA,27069781,52.3555177,-1.1743197
H150320543,2015,United Kingdom:None_travel_No info,2,80313,Unknown,SRR1960208,SRP042645,NA,27069781,52.3555177,-1.1743197
H143900520,2014,United Kingdom:South of England_travel_No info,2,73545,Unknown,SRR1960094,SRP042645,NA,27069781,52.3555177,-1.1743197
H145120598,2014,United Kingdom:South of England_travel_Zimbabwe,2,75743,Unknown,SRR1963102,SRP042645,NA,27069781,52.3555177,-1.1743197
H145060540,2014,"United Kingdom:North of England_travel_India ",2,73644,Unknown,SRR1963107,SRP042645,NA,27069781,52.3555177,-1.1743197
H150200804,2015,United Kingdom:North of England_travel_Angola,2,78694,Unknown,SRR1963294,SRP042645,NA,27069781,52.3555177,-1.1743197
H143900522,2014,United Kingdom:Midlands and East of England_travel_No info,2,73547,Unknown,SRR1963114,SRP042645,NA,27069781,52.3555177,-1.1743197
H145100625,2014,United Kingdom:Midlands and East of England_travel_No info,2,74312,Unknown,SRR1963433,SRP042645,NA,27069781,52.3555177,-1.1743197
H143660453,2014,United Kingdom:North of England_travel_No info,2,81093,Unknown,SRR1963323,SRP042645,NA,27069781,52.3555177,-1.1743197
H150220527,2015,"United Kingdom:Midlands and East of England_travel_India ",2,78980,Unknown,SRR1963448,SRP042645,NA,27069781,52.3555177,-1.1743197
H150220526,2015,United Kingdom:South of England_travel_Pakistan,2,78985,Unknown,SRR1963449,SRP042645,NA,27069781,52.3555177,-1.1743197
H145220604,2014,United Kingdom:London_No travel abroad,4,78623,Unknown,SRR1963504,SRP042645,NA,27069781,51.5073509,-0.1277583
H150340516,2015,"United Kingdom:Midlands and East of England_travel_India ",2,80369,Unknown,SRR1963459,SRP042645,NA,27069781,52.3555177,-1.1743197
H151340526,2015,United Kingdom:South of England_travel_Bangladesh,2,98265,Unknown,SRR1965037,SRP042645,NA,27069781,52.3555177,-1.1743197
H142260452,2014,United Kingdom:London_travel_United Arab Emirates,4,14139,Unknown,SRR1965048,SRP042645,NA,27069781,51.5073509,-0.1277583
H141741066,2014,United Kingdom:London_travel_No info,4,6457,Unknown,SRR1965051,SRP042645,NA,27069781,51.5073509,-0.1277583
H142180435,2014,United Kingdom:North of England_travel_No info,2,13866,Unknown,SRR1965172,SRP042645,NA,27069781,52.3555177,-1.1743197
H141640745,2014,United Kingdom:London_travel_Pakistan,4,5886,Unknown,SRR1965474,SRP042645,NA,27069781,51.5073509,-0.1277583
H144720739,2014,United Kingdom:London_travel_Zimbabwe,4,68957,Unknown,SRR1965420,SRP042645,NA,27069781,51.5073509,-0.1277583
H142180436,2014,United Kingdom:North of England_travel_Pakistan,2,13867,Unknown,SRR1965540,SRP042645,NA,27069781,52.3555177,-1.1743197
H141620544,2014,"United Kingdom:South of England_travel_India ",2,5863,Unknown,SRR1965566,SRP042645,NA,27069781,52.3555177,-1.1743197
H142600190,2014,United Kingdom:North of England_No travel abroad,2,22233,Unknown,SRR1965489,SRP042645,NA,27069781,52.3555177,-1.1743197
H143760533,2014,United Kingdom:North of England_travel_Nepal,2,50331,Unknown,SRR1965810,SRP042645,NA,27069781,52.3555177,-1.1743197
H150820685,2015,United Kingdom:London_No travel abroad,4,90485,Unknown,SRR1965819,SRP042645,NA,27069781,51.5073509,-0.1277583
H141520480,2014,United Kingdom:None_travel_No info,2,5339,Unknown,SRR1965837,SRP042645,NA,27069781,52.3555177,-1.1743197
H144100491,2014,United Kingdom:South of England_travel_Zimbabwe,2,57134,Unknown,SRR1965658,SRP042645,NA,27069781,52.3555177,-1.1743197
H144400574,2014,"United Kingdom:South of England_travel_India ",2,63603,Unknown,SRR1965865,SRP042645,NA,27069781,52.3555177,-1.1743197
H151140682,2015,"United Kingdom:London_travel_India ",4,95035,Unknown,SRR1965979,SRP042645,NA,27069781,51.5073509,-0.1277583
H143520419,2014,United Kingdom:London_travel_Pakistan,4,65320,Unknown,SRR1966037,SRP042645,NA,27069781,51.5073509,-0.1277583
H144400575,2014,United Kingdom:London_travel_Pakistan,4,63596,Unknown,SRR1966032,SRP042645,NA,27069781,51.5073509,-0.1277583
H141620541,2014,"United Kingdom:South of England_travel_Belize_El Salvador_Guatemala_Honduras_Nicaragua ",2,5903,Unknown,SRR1966004,SRP042645,NA,27069781,52.3555177,-1.1743197
H143860628,2014,United Kingdom:South of England_travel_Iraq,2,56126,Unknown,SRR1966027,SRP042645,NA,27069781,52.3555177,-1.1743197
H144960528,2014,"United Kingdom:North of England_travel_India_Nepal ",2,72267,Unknown,SRR1966050,SRP042645,NA,27069781,52.3555177,-1.1743197
H143160436,2014,United Kingdom:London_travel_No info,4,36507,Unknown,SRR1966086,SRP042645,NA,27069781,51.5073509,-0.1277583
H143980715,2014,United Kingdom:London_travel_No info,4,83681,Unknown,SRR1966060,SRP042645,NA,27069781,51.5073509,-0.1277583
H141980480,2014,United Kingdom:London_travel_Pakistan,4,12155,Unknown,SRR1966122,SRP042645,NA,27069781,51.5073509,-0.1277583
H143820847,2014,United Kingdom:North of England_travel_Pakistan,2,50869,Unknown,SRR1966162,SRP042645,NA,27069781,52.3555177,-1.1743197
H143920707,2014,United Kingdom:London_travel_Pakistan,4,83565,Unknown,SRR1966173,SRP042645,NA,27069781,51.5073509,-0.1277583
H142680491,2014,United Kingdom:North of England_travel_India,2,24058,Unknown,SRR1966221,SRP042645,NA,27069781,52.3555177,-1.1743197
H150680622,2015,United Kingdom:London_travel_Pakistan,4,85741,Unknown,SRR1966192,SRP042645,NA,27069781,51.5073509,-0.1277583
H150820687,2015,United Kingdom:None_travel_No info,2,90487,Unknown,SRR1966316,SRP042645,NA,27069781,52.3555177,-1.1743197
H144420812,2014,United Kingdom:London_travel_India,4,63003,Unknown,SRR1966267,SRP042645,NA,27069781,51.5073509,-0.1277583
H150720554,2015,"United Kingdom:London_travel_India ",4,86847,Unknown,SRR1966317,SRP042645,NA,27069781,51.5073509,-0.1277583
H145020655,2014,United Kingdom:Midlands and East of England_travel_India,2,83683,Unknown,SRR1966321,SRP042645,NA,27069781,52.3555177,-1.1743197
H143540773,2014,United Kingdom:North of England_travel_Pakistan,2,65323,Unknown,SRR1966282,SRP042645,NA,27069781,52.3555177,-1.1743197
H144600665,2014,United Kingdom:None_travel_No info,2,65139,Unknown,SRR1966326,SRP042645,NA,27069781,52.3555177,-1.1743197
H144320731,2014,"United Kingdom:South of England_travel_Zimbabwe ",2,63690,Unknown,SRR1966355,SRP042645,NA,27069781,52.3555177,-1.1743197
H142180434,2014,United Kingdom:North of England_travel_India,2,13865,Unknown,SRR1966683,SRP042645,NA,27069781,52.3555177,-1.1743197
H150640535,2015,United Kingdom:North of England_travel_Pakistan,2,85716,Unknown,SRR1966555,SRP042645,NA,27069781,52.3555177,-1.1743197
H150680623,2015,"United Kingdom:Midlands and East of England_travel_India ",2,85742,Unknown,SRR1966696,SRP042645,NA,27069781,52.3555177,-1.1743197
H143540772,2014,United Kingdom:London_travel_India,4,65322,Unknown,SRR1966573,SRP042645,NA,27069781,51.5073509,-0.1277583
H141620542,2014,United Kingdom:Midlands and East of England_travel_Pakistan,2,5953,Unknown,SRR1966845,SRP042645,NA,27069781,52.3555177,-1.1743197
H141840487,2014,United Kingdom:North of England_travel_Philippines,2,7434,Unknown,SRR1966736,SRP042645,NA,27069781,52.3555177,-1.1743197
H151400484,2015,United Kingdom:London_No travel abroad,4,99754,Unknown,SRR1966535,SRP042645,NA,27069781,51.5073509,-0.1277583
